epoch,recon_loss,adv_loss,val_recon_loss,subject_probe_acc
73,0.9484994048462775,4.699335449620297,0.946858579428038,0.010515247108307046
74,0.9481904910023051,4.70025370533305,0.9464093758856836,0.009989484752891693
75,0.9480612071833217,4.69971677952243,0.9465768946458113,0.012618296529968454
76,0.9476548876977504,4.698853987500184,0.9469493308528615,0.014195583596214511
77,0.9476155284652137,4.69948975484174,0.9460929343251651,0.012092534174553101
78,0.9473444330961185,4.701373078769311,0.9458043933165436,0.011041009463722398
79,0.9472910757351639,4.699592740912187,0.945493470293741,0.011566771819137749
80,0.946638986580354,4.699222023325755,0.944281373866349,0.010515247108307046
81,0.9464381767394847,4.698890449409198,0.9455361449003972,0.013144058885383806
82,0.9460278310273823,4.6988529908029655,0.9455600599009156,0.015247108307045216
83,0.9457469864895469,4.698532602840796,0.9451653261039284,0.006309148264984227
84,0.9462080194537801,4.698652962992962,0.9462936049254785,0.012092534174553101
85,0.9455643027348626,4.698053571514618,0.9433991948512827,0.014721345951629864
86,0.9452196171409205,4.697361598337503,0.9447091543962778,0.008412197686645636
87,0.9455184367366303,4.698698954474657,0.9432663424910055,0.011041009463722398
88,0.9456432811299661,4.698629630239386,0.9443405147105236,0.013669821240799159
89,0.9452154569159773,4.6996884847942155,0.9436276827074125,0.00946372239747634
90,0.9447006233652732,4.697458729708105,0.9439618818140681,0.007360672975814932
91,0.9447546260697501,4.69793022485604,0.9424146122987589,0.011041009463722398
92,0.9439780013005536,4.697971128879633,0.9427183282362801,0.008412197686645636
93,0.9440459125024036,4.6980215445496984,0.9427739951512791,0.010515247108307046
94,0.9439803285706312,4.698160426060956,0.9426705170379703,0.012092534174553101
95,0.9441676180165514,4.697608868878587,0.9410428048182988,0.009989484752891693
96,0.943252352395452,4.698039166013101,0.942130771219793,0.011041009463722398
97,0.9438520723715761,4.6976093242042944,0.9421991379353777,0.011566771819137749
98,0.9435035371242609,4.6975853747891305,0.9412489740254375,0.011041009463722398
99,0.9429391241611395,4.697714888063588,0.942486970833298,0.011041009463722398
100,0.9431319483240744,4.697669513243482,0.9415018407453624,0.013144058885383806
1,1.0647947986920674,1.814001896442511,1.001192720040031,0.2898550724637681
2,1.0074365444672413,1.7295234509003468,1.0011317695396533,0.21739130434782608
