epoch,recon_loss,club_bound,vib_kl,val_recon_loss,lr
280,0.917810637251775,-0.0018829761591172755,0.005973309267984521,0.9268907585605336,1.7534583217434994e-06
281,0.9179661583183403,-3.338218631600975e-05,0.0059451109946782425,0.9275922226855682,1.5831002732893579e-06
282,0.9184411687958509,0.0005509476912649054,0.005951151034717721,0.9263589504389357,1.4213580235320618e-06
283,0.9187702500730529,0.002426595616161375,0.005922083459318357,0.9262244225676504,1.2682505536417468e-06
284,0.9195125685598617,-0.0005860866460585056,0.0058899614819906704,0.9276944051029554,1.12379583145887e-06
285,0.9187478965386412,0.0007586228220086349,0.005869805700796887,0.9248954685077808,9.880108093855387e-07
286,0.9187090867444089,-0.0007876059166470865,0.0059101685349430355,0.9268272630047723,8.609114223961427e-07
287,0.9182244409295849,-0.000877340933434049,0.0058738176913973985,0.9287004389346711,7.425125861672594e-07
288,0.9168910146655893,-0.0014709530020118656,0.005901749813018885,0.9266628968978906,6.328281953272947e-07
289,0.9182362655051669,-0.00044941364374375884,0.005869592448934577,0.9277397980825383,5.318711218258217e-07
290,0.919225675719125,7.041773401704945e-05,0.005877077484965548,0.925856059281984,4.3965321342302986e-07
291,0.9189967737162024,-0.0013932070337740103,0.005852891559383475,0.926638564852886,3.561852922993544e-07
292,0.9177222838975433,-0.0013642131834101857,0.005845536806977781,0.9282839696239347,2.814771537854086e-07
293,0.9181015388409894,-0.0010392361117484874,0.005842309042503287,0.9263378105329039,2.1553756521248673e-07
294,0.9180280772366918,0.000434814539170803,0.005825333076676256,0.9269063655134255,1.5837426488367045e-07
295,0.9175493224222857,0.0006761658460574042,0.005838366796059492,0.9268322353232672,1.099939611657135e-07
296,0.9183021358081273,0.0005457598463933271,0.005848428780647149,0.9241970708568265,7.040233170174653e-08
297,0.9177065464787018,3.39594102443609e-05,0.005839971618908912,0.9259589120165909,3.9604022745035015e-08
298,0.9179451743462929,-0.0009507523443465843,0.005847931468397155,0.9268292673754768,1.7602648613690414e-08
299,0.9183434481011298,0.0005913712924584411,0.005851663379488807,0.9256576292146268,4.400791266517819e-09
300,0.917875459767822,-0.001186912221119816,0.005835595873317548,0.927557512914094,0.0
1,1.32296549815398,0.005600067285391001,64.7489386338454,1.301270362259685,1.6349999999999998e-05
2,1.208392320535122,-0.015563332117520846,38.59093238145877,1.1294429094895073,3.119999999999999e-05
